date-time,headline,views,tags
2003-03-07 18:09:00,Putin Says Abkhaz Conflict Should Be Settled with Respect of Georgia’s Territorial Integrity,2,
2003-03-07 18:54:00,Railway Resumption and IDPs Return to Be Simultaneous,1,
2003-03-08 12:10:00,Parliamentary Committee Says Law on Salary Increase Invalid,0,
2003-03-08 18:18:00,Shevardnadze Says Return of IDPs will Be “Irreversible”,0,
2003-03-10 11:23:00,Shevardnadze Says New Phase of Russo-Georgian Relations Started,2,
2003-03-10 12:16:00,“Resist Blood Money”,1,
2003-03-10 14:04:00,President Against Electricity Tax Reduction,0,
2003-03-10 14:27:00,“Resist Blood Money”,5,
2003-03-10 15:13:00,Shevardnadze Slams Abashidze for Unilateral Moves,0,
2003-03-10 15:57:00,Acting Minister Says Alleged Chechen Militants Have no Refugee Status,1,
2003-03-10 16:44:00,"Putin, Shevardnadze Optimistic after Summit",1,
2003-03-10 17:35:00,Law on Increase of Minimal Salary Dominates in Georgian Politics,1,
2003-03-10 19:10:00,"Tbilisi Offers Federation, Sokhumi Rejects",0,
2003-03-11 10:31:00,Shevardnadze Against Free Trade Zone,0,
2003-03-11 11:04:00,EU Fact-Finding Visit to Caucasus Postponed,0,
2003-03-11 11:38:00,"MPs Want to Be Briefed on Shevardnadze, Putin Summit",0,
2003-03-11 12:35:00,Abkhazia Looks for Closer Ties with Russia,0,
2003-03-11 15:08:00,"President, US Official Discussed Military Accord",0,
2003-03-11 16:52:00,MPs Reject Draft on VAT Exemptions for Electricity,0,
2003-03-11 18:12:00,Rallies in Western Georgia Demanding Electricity,1,
2003-03-12 11:02:00,WWF Concerned Over BTC’s Impact on Environment,2,
2003-03-12 13:51:00,CoE Human Rights Office Delegation Visits Georgia,1,
2003-03-12 14:38:00,"Georgia Vice-Speaker to Discuss Abkhaz, South Ossetian Conflicts in Moscow",4,
2003-03-12 15:08:00,President Slams Ministers for Budgetary Shortfall,0,
2003-03-12 16:30:00,Lack of Quorum Fails Parliamentary Session,0,
2003-03-12 17:18:00,United Democrats Ready for Compromise on Minimal Salary Issue,0,
2003-03-12 18:05:00,"Opposition Slams Results of Shevardnadze, Putin Summit",1,
2003-03-13 11:09:00,Expert Discuss Strategic Energy Projects,0,
2003-03-13 11:56:00,MP Left the Parliament,0,
2003-03-13 15:02:00,Abkhaz de facto Prime Minister Met Russian Envoy,0,
2003-03-13 15:40:00,MPs Discuss Legality of Law on Minimal Salary,0,
2003-03-13 16:08:00,TV Channel Run by Influential tycoon Starts Broadcasting,2,
2003-03-13 17:30:00,Court Rules to Extradite Two out of Three Alleged Chechen Militants,0,
2003-03-13 17:36:00,International Criminal Court Ready to Discuss Georgia’s Appeal,0,
2003-03-13 19:25:00,Georgia Supported US Over Iraq at the UN,2,
2003-03-14 10:14:00,CUG Parliamentary Faction Leader Calls to Create ?Alternative Parliament?,0,
2003-03-14 12:43:00,World Bank Credit to Rehabilitate Schools Damaged During Earthquake,0,
2003-03-14 14:09:00,Georgian-NATO Consultations in Brussels,0,
2003-03-14 14:28:00,MPs Want to Probe Alleged Import of Spare Parts for Aircraft Factory from Iran,0,
2003-03-14 16:11:00,Iran Wants to Cooperate with Russia to Strengthen Security in Caucasus,2,
2003-03-14 19:06:00,Chechen Extradition to be Appealed at the Supreme Court,3,
2003-03-14 20:08:00,Parliament Deadlocked Over Minimal Salary,0,
2003-03-14 20:17:00,Georgian Local Governance Bodies Urge for Reforms,1,
2003-03-14 21:27:00,President Attended Ecumenical Prayer,0,
2003-03-14 22:41:00,City Council Increases Pensions for Tbilisi Residents,1,
2003-03-15 01:00:00,MPs Fail to Reach Agreement on Minimal Salary,0,
2003-03-17 10:40:00,President Convenes Parliamentary Special Session,0,
2003-03-17 12:16:00,Regional CSOs Fighting Corruption,1,
2003-03-17 12:29:00,Global Vigil for Peace,0,
2003-03-17 12:57:00,Iranian Foreign Minister Postpones Visit to Georgia,0,
2003-03-17 13:00:00,"Opposition, Governmental Factions Posed for the Major Battle",0,
2003-03-17 14:36:00,"Georgia, Lithuania Promote Parliamentary Ties",0,
2003-03-17 15:48:00,President Refrains to Reveal Details of Meeting with Putin,1,
2003-03-17 17:57:00,Shevardnadze Wants MPs to Decide Fate of Minimal Salary,0,
2003-03-17 18:56:00,Arms Cache Found Near Russian Border,1,
2003-03-18 10:41:00,"Russia Insists on Berezovsky, Patarkatsishvili’s Extradition",1,
2003-03-18 13:20:00,Parliament Tries to Overcome Deadlock,0,
2003-03-18 15:50:00,Abkhazia Wants Associated Relationship with Russia,0,
2003-03-18 18:28:00,Voting on US-Georgian Military Accord Failed due to Lack of Quorum,0,
2003-03-18 18:49:00,"Salary Showdown Continues as Opposition, Government Fail to Agree",0,
2003-03-18 19:31:00,Uncertainty Dominates as Georgians Discuss Imminent War in Iraq,5,
2003-03-19 11:05:00,US Thanks Georgia for Support,0,
2003-03-19 13:22:00,"Georgian, Russian Security Chiefs Meet in Moscow",0,
2003-03-19 14:51:00,Georgia Ready to Give Bases to US,6,
2003-03-19 18:07:00,Deputy Interior Minister Quits the Post,2,
2003-03-19 18:55:00,Parliament in Stalemate Over Salary Issue,1,
2003-03-20 11:00:00,"Russian, Western Diplomats Discussed Abkhazia",0,
2003-03-20 12:33:00,Officials do not Rule Out Influx of Iraqi Refugees to Georgia,2,
2003-03-20 14:27:00,"Shevardnadze Criticizes UN, Hails US Move in Iraq",0,
2003-03-20 14:40:00,Georgian Officials Proud to Support US Over Iraq,0,
2003-03-20 16:18:00,President Vetoes Proposal to Increase Salaries,0,
2003-03-20 16:24:00,Kidnapped Governor’s Son Released,0,
2003-03-21 00:33:00,GIOC President Vows Environment to Be Protected,0,
2003-03-21 11:16:00,Railway Chief to Lead New Pro-Governmental Movement,2,
2003-03-21 11:23:00,Shevardnadze’s Veto Shows His Diluted Influence in Parliament,1,
2003-03-21 14:16:00,Objections in Parliament Delay Ratification of US-Georgian Military Accord,0,
2003-03-21 17:15:00,MoD Says No Direct Threat for Georgia in Case of Chemical Attack,2,
2003-03-21 18:14:00,"ICC Judgment, US Support or the Putin Compromise",1,
2003-03-21 18:20:00,US-Funded Border Guard Checkpoint Opened at Border with Azerbaijan,2,
2003-03-21 20:37:00,Parliament Ratifies US-Georgian Military Accord,2,
2003-03-22 11:16:00,Lord Mayor of City of London Visits Georgia,1,
2003-03-22 11:52:00,"Georgian, Azeri, Ukrainian MPs Agree to Coordinate Joining NATO",0,
2003-03-22 16:04:00,"Prosecutor’s Office, Alleged Chechen Militants’ Lawyers Appeal Supreme Court",1,
2003-03-22 17:48:00,Russia Says US Spy Plane Overfly Georgia,1,
2003-03-23 15:04:00,Russia Says US Spy Planes’ Overflight is Use of Cold War Tactics,0,
2003-03-24 10:40:00,Ex-Servicemen of National Guard Surrender After Night-long Mutiny,0,
2003-03-24 12:31:00,CSOs Discuss their Public Image,9,
2003-03-24 14:07:00,"President Hails US-Georgian Military Accord, Reiterates Support Toward US",0,
2003-03-24 16:21:00,American Eye in the Georgian Sky,2,
2003-03-24 17:15:00,Shevardnadze Says Mutiny Participants Should Be Punished,0,
2003-03-24 19:16:00,Shevardnadze does not Expect Influx of Iraqi Refugees to Georgia,0,
2003-03-24 19:37:00,OSCE High Commissioner on National Minorities Visits Georgia,1,
2003-03-25 11:00:00,Shevardnadze Supports Ratification of Rome Statute,0,
2003-03-25 12:11:00,Russian Troops in Georgia to Be Paid in Local Currency,0,
2003-03-25 12:39:00,"Georgia, Russia to Renew Activities on Chechen Refugees Repatriation",1,
2003-03-25 14:42:00,Veterans’ Failed Mutiny Unsettles Georgian Politicians,1,
2003-03-25 17:02:00,"Russia, Georgia Discussed Abkhazian Issue",1,
2003-03-25 18:56:00,Parliament Discusses Draft of New Tax Code,0,
2003-03-25 19:15:00,US Negotiates with Georgia on Use of Bases Against Iraq,7,
2003-03-26 10:28:00,"Georgia Supports US, Despite Russia’s Concern",0,
2003-03-26 11:44:00,US Embassy Denies Georgian Airfields’ Inspection,2,
2003-03-26 14:22:00,Ministry Says No Iraqi Refugees in Georgia,0,
2003-03-26 18:19:00,Anti-War Rally in Front of US Embassy in Tbilisi,2,
2003-03-26 18:54:00,Energy Crisis Continues Despite Resumption of Russian Electricity Supply,3,
2003-03-27 10:34:00,OSCE Delegation Visits Georgia,1,
2003-03-27 11:25:00,US Says No Change in Support for BTC,1,
2003-03-27 11:36:00,Adjara Hopes to Get a Special Economic Zone,0,
2003-03-27 12:16:00,Parliamentary Faction Wants to Impeach Energy Minister,1,
2003-03-27 12:30:00,"Mutineer Veterans Jailed, Trial Pending",0,
2003-03-27 14:44:00,Parliamentary Commission Accuses “President’s Family” in Energy Crisis,1,
2003-03-27 15:49:00,Georgia Expressed Concern Regarding Humanitarian Situation in Iraq,0,
2003-03-27 16:51:00,CSOs Discuss their Public Image,4,
2003-03-27 19:33:00,Zhvania Seeks Support Among Education System Workers,0,
2003-03-28 10:48:00,US Official Says Aerial Surveillance Over Georgia is not Against Russia,4,
2003-03-28 12:17:00,New Tax Code Adopted,0,
2003-03-28 13:04:00,MPs Adopted Proposal to Counter Money Laundering,0,
2003-03-28 16:57:00,Georgia’s Advisor Says Lack of Finances Hinders Reforms,0,
2003-03-28 18:13:00,City Council Clashes with the Ministry,0,
2003-03-28 18:29:00,OSCE Delegation Member Says No Progress in Georgia,0,
2003-03-28 19:15:00,Russian Peacekeepers Concerned with Crime in Abkhaz Conflict Zone,0,
2003-03-29 12:54:00,Parliament Failed to Adopt Proposal to Probe Energy Officials,0,
2003-03-29 16:33:00,Georgia Halts Tobacco Advertisement,0,
2003-03-29 18:12:00,National Security Council Discussed Failed Mutiny,0,
2003-03-31 10:37:00,Energy Scandals Continue as Blackouts Persist,1,
2003-03-31 10:53:00,Anti-Tank Mine Explodes Cutting the Vital Power Line,1,
2003-03-31 13:54:00,President Hails New Tax Code,0,
2003-03-31 16:42:00,Shevardnadze Blames Sabotage for Power Line Explosion,1,
2003-03-31 18:19:00,"Georgia Suspends British Airways, Turkish Airlines Flights",13,
2003-03-31 18:35:00,UEFA to Probe Incident at Georgia- Ireland Soccer Match,2,
2003-03-31 18:42:00,President Against City Council’s Decision on Municipal Schools,0,
2003-04-01 10:54:00,Protesters in Western Georgia Demand Electricity,1,
2003-04-01 11:34:00,Political Parties to Compose CEC,0,
2003-04-01 13:11:00,British Mediterranean Airways Executives on Talks in Tbilisi,2,
2003-04-01 18:01:00,Finance Ministry Seized AES-Telasi Accounts,3,
2003-04-02 10:30:00,Georgia Reiterates Readiness to Assist US in War Against Iraq,0,
2003-04-02 12:41:00,Abkhaz de facto Premier Rejects Call for Resignation,0,
2003-04-02 14:11:00,Georgia’s Locked Skies,3,
2003-04-02 15:02:00,General Prosecutor’s Office Requests Parliament to Lift MP’s Immunity,1,
2003-04-02 15:44:00,Government Discussed Proposal on Lifting of Officials’ Immunity,0,
2003-04-02 16:47:00,British Mediterranean Airways Executive Held Talks with State Minister,0,
2003-04-02 18:33:00,Influential Tycoon Wants Two Opposition Parties to Come to Power,2,
2003-04-03 10:57:00,US Department of State Says Georgia’s Human Rights Record Remains Poor,0,
2003-04-03 12:31:00,CSOs Evaluate Legal Problems,0,
2003-04-03 13:14:00,CSOs Evaluate Legal Problems,1,
2003-04-03 13:34:00,Russia Reduces Gas Supply to Georgia,0,
2003-04-03 15:30:00,Rebel Veterans Accuse Authorities in Provoking Mutiny,1,
2003-04-03 16:38:00,American Eye in the Georgian Sky,2,
2003-04-03 17:49:00,Abkhazia Concerned Over Possible Involvement of US in Conflict Resolution,0,
2003-04-03 18:33:00,Government Fails to Meet First Quarter Budget Targets,1,
2003-04-04 10:57:00,Georgia not to Change its Stance Towards US Despite Russia’s Pressure,3,
2003-04-04 14:59:00,Parliamentary Chairperson Supports Restriction of MPs Immunity,0,
2003-04-04 15:41:00,Increased OSCE Role in Abkhazia Doubtful,3,
2003-04-04 17:16:00,Parliament’s Security Committee Chairman Briefed Diplomats on Failed Mutiny,0,
2003-04-04 18:52:00,Georgia Says Anti-Georgian Stance Increases in Russia,0,
2003-04-05 12:32:00,Security Ministry Submits Legislative Bill to NSC,1,
2003-04-05 13:52:00,Georgia Concerned Over Iraqi Regime’s War Crimes,0,
2003-04-07 09:46:00,Pro-Presidential Election Alliance Formed,0,
2003-04-07 09:46:00,Pro-Presidential Election Alliance Formed,0,
2003-04-07 12:32:00,Troubled Kutaisi Radio off Air Again,3,
2003-04-07 13:32:00,President Unhappy with Businessmen’s Stance,0,
2003-04-07 14:03:00,Shevardnadze Hopes for Overwhelming Victory in Parliamentary Elections,1,
2003-04-07 15:28:00,Turkish Envoy Says Termination of Turkish Airlines’ Flights Groundless,4,
2003-04-07 18:56:00,Judge Fired as Journalists Revealed Bribe Taking,3,
2003-04-07 19:40:00,OSCE Human Rights Office Says Preparations for Elections Hampered,0,
2003-04-07 21:15:00,Shevardnadze Says US-Georgian Military Agreement Poses No Threat for Russia,2,
2003-04-07 21:43:00,Abkhaz Prime-Minister Steps Down as Death-Sentenced Prisoners Escape,0,
2003-04-08 10:13:00,Chinese Deputy Foreign Minister Visits Georgia,0,
2003-04-08 10:49:00,Abkhaz de facto Premier Remains on Post,1,
2003-04-08 11:25:00,Abkhaz Law Enforcers Hunt for Jailbreakers,0,
2003-04-08 16:03:00,Two Alleged Georgian Militants Released,0,
2003-04-08 17:22:00,"British Envoy, Georgian Authorities Work to Solve BMed. Airways Problems",1,
2003-04-08 19:22:00,Russian Parliament Postponed Discussion of Controversial Decree,2,
2003-04-08 19:51:00,Turkish Diplomat Presses the Case of the Turkish Airlines,3,
2003-04-09 10:59:00,Breakaway Abkhaz Government in Crisis,0,
2003-04-09 16:40:00,"Russian, Georgian Officials Discussed Abkhaz Issue",0,
2003-04-09 16:58:00,United Democrats Support Creation of Free Trade Zone,0,
2003-04-09 17:54:00,"Authorities, Citizens Paid Tribute to April 9 Tragedy",6,
2003-04-10 10:52:00,"Georgia, China Discussed Bilateral Cooperation",1,
2003-04-10 12:07:00,Troubled Kutaisi Radio off Air Again,1,
2003-04-10 12:08:00,Opposition in Breakaway Abkhazia Hails Cabinet’s Resignation,1,
2003-04-10 15:20:00,Opposition Says Pro-Governmental MPs Boycott Draft on Free Trade Zone,0,
2003-04-10 16:20:00,MoD Dismisses 9 GTEP Soldiers,0,
2003-04-10 16:35:00,Turkish Airlines Hold Talks with Georgian Authorities,1,
2003-04-10 18:54:00,Anadarko Hopeful for Georgian Black Sea Offshore Oil Perspectives,39,
2003-04-11 10:46:00,CIS Foreign Minister Discuss Iraqi Issue,0,
2003-04-11 11:36:00,Sukhumi Accuses Tbilisi in Harboring Jailbreakers,0,
2003-04-11 11:45:00,Zhvania Wants to See Burjanadze in United Democrats,1,
2003-04-11 13:12:00,Russia Concerned Over US-Georgian Military Accord,0,
2003-04-11 16:21:00,National-Democratic Party Goes to Pro-Presidential Election Alliance,3,
2003-04-11 17:06:00,Georgia Might Dispatch Officers to Iraq,0,
2003-04-11 17:36:00,Georgian Defense Minister Visits Ukraine,0,
2003-04-11 19:05:00,"Turkish Prime Minister Urges for Close Ties with Caucasus, Central Asia",1,
2003-04-12 12:05:00,Georgian Vice-Speaker Seeks Georgia’s Role in Iraqi Post-War Rehabilitation,0,
2003-04-12 12:58:00,US Urges for Fair Elections,0,
2003-04-12 17:57:00,Abkhaz de facto President Warns Over Possible Internal Instability,0,
2003-04-14 10:44:00,President Offers New Rule of Composition of CEC,0,
2003-04-14 11:56:00,"Turkish Airlines, Georgian Authorities Fail to Agree",1,
2003-04-14 12:39:00,Eyebrows Raised as NDP Joins Shevardnadze,1,
2003-04-14 13:43:00,Shevardnadze Downplays Crisis in Abkhazia,3,
2003-04-14 15:39:00,President Against Free Trade Zone,0,
2003-04-14 16:51:00,Parliamentary Committee Discussed Defense Funding,0,
2003-04-14 18:21:00,Students Rallied Demanding Government’s Resignation,2,
2003-04-15 11:01:00,"Turkish Airlines, British Mediterranean Airways Suspend Georgia Flights",0,
2003-04-15 15:10:00,Power Line Damage Blacked Out Tbilisi,0,
2003-04-15 17:15:00,New Facts in Alleged Chechen Militants Case Delays Court’s Ruling,0,
2003-04-15 19:02:00,Parliament Phones Disconnected for Nonpayment of Bills,0,
2003-04-15 19:56:00,President Sets Commission on Abkhaz Conflict Settlement,0,
2003-04-16 10:26:00,Parliamentary Special Session to Discuss Rule of CEC Composition,0,
2003-04-16 10:37:00,Georgia to Play Against Russia Behind Closed Doors,2,
2003-04-16 11:33:00,"Burjanadze Criticizes Shevardnadze, Calls for United Opposition",0,
2003-04-16 12:28:00,Students Say “Enough”,2,
2003-04-16 12:32:00,Leading Airlines Pull out from Georgia,2,
2003-04-16 12:33:00,Students say “enough”,0,
2003-04-16 12:55:00,Russian MPs Discuss Controversial Decree on US-Georgian Military Agreement,0,
2003-04-16 14:58:00,Russian Parliament Adopted Statement Over US-Georgia Military Accord,2,
2003-04-16 15:38:00,Pop Star Joins United Democrats Aiming to Unite Opposition,1,
2003-04-16 16:53:00,Lack of Quorum Fails Parliament Special Session,0,
2003-04-16 18:17:00,Police on High Alert as Ex-Security Chief’s Supporters Rallied,0,
2003-04-16 18:32:00,PACE Official Visits Georgia,1,
2003-04-17 11:38:00,Georgia Accuses Russian MPs of Interference in Internal Affairs,1,
2003-04-17 14:14:00,"Burjanadze, Shevardnadze Discuss Parliamentary Deadlock",0,
2003-04-17 14:39:00,Kofi Annan Says Abkhaz Status Issue Key to Resolve Conflict,1,
2003-04-17 15:16:00,Revival Rallied Protesting Delay of Discussion of Free Trade Zone,0,
2003-04-17 15:29:00,Halo Trust Robbed in Abkhazia,13,
2003-04-17 15:43:00,"Burjanadze, Shevardnadze Talked Over Parliament, Elections",0,
2003-04-17 18:42:00,Georgia Rejects Abkhaz Reasons for Boycotting Talks,0,
2003-04-18 10:44:00,"Georgia Says Chechen Intruder Deported, Not Extradited",1,
2003-04-18 12:49:00,Chief of the Turkish General Staff Visits Georgia,1,
2003-04-18 15:23:00,Zhvania Urges Opposition to Unite,0,
2003-04-18 17:09:00,Chechen Refugees on Hunger Strike Demanding Resettlement,2,
2003-04-18 17:50:00,British Mediterranean Airways Conducts Charter Flights in Georgia,0,
2003-04-18 18:05:00,Alleged Chechen Militants’ Trial Protracted as Judge Considers New Facts,2,
2003-04-18 18:21:00,Political Parties Fail to Agree on CEC Composition,0,
2003-04-19 12:20:00,NSC Discusses Document on Abkhazian Conflict Resolution,0,
2003-04-19 15:25:00,National Movement Accepts United Democrats’ Proposal to Unite,2,
2003-04-19 18:42:00,Greens Party Joins Pro-Presidential Alliance,1,
2003-04-21 11:49:00,Political Movement’s Office Blown Up in Abkhazia,0,
2003-04-21 15:37:00,sdasdas,0,
2003-04-21 15:39:00,dfsdf sdfs df sdf sd sdf sdf sdf sd fsdfs df sdf sd sdf sdf sdf sdf sdf sd,6,
2003-04-21 15:58:00,Election of Tbilisi University Rector Causes Students’ Protest,1,
2003-04-21 16:19:00,Parliamentary Chairperson Slams Government’s Pre-Election Moves,0,
2003-04-21 18:35:00,Presidential-Backed Alliance Leader Warns Over Anticipated Destabilization,0,
2003-04-21 19:20:00,No Setback in BTC Despite EBRD’s Delay to Finance – Azeri Official Says,1,
